,Ville,Code,Ville+Code
29326,saint-martin-en-gâtinois,71350,saint-martin-en-gâtinois-71350
29327,saint-martin-du-tartre,71460,saint-martin-du-tartre-71460
29328,fragnes,71530,fragnes-71530
29329,rosey,71390,rosey-71390
29330,toutenant,71350,toutenant-71350
29331,saint-martin-du-mont,71580,saint-martin-du-mont-71580
29332,dracy-lès-couches,71490,dracy-lès-couches-71490
29333,lessard-en-bresse,71440,lessard-en-bresse-71440
29334,mont-saint-vincent,71690,mont-saint-vincent-71690
29335,génelard,71420,génelard-71420
29336,baudemont,71800,baudemont-71800
29337,bissy-la-mâconnaise,71260,bissy-la-mâconnaise-71260
29338,charbonnières,71260,charbonnières-71260
29339,saint-aubin-sur-loire,71140,saint-aubin-sur-loire-71140
29340,bouzeron,71150,bouzeron-71150
29341,rully,71150,rully-71150
29342,aluze,71510,aluze-71510
29343,la frette,71440,la frette-71440
29344,moroges,71390,moroges-71390
29345,beaurepaire-en-bresse,71580,beaurepaire-en-bresse-71580
29346,saint-étienne-en-bresse,71370,saint-étienne-en-bresse-71370
29347,sigy-le-châtel,71250,sigy-le-châtel-71250
29348,charrecey,71510,charrecey-71510
29349,marigny,71690,marigny-71690
29350,saint-martin-de-commune,71490,saint-martin-de-commune-71490
29351,lournand,71250,lournand-71250
29352,saint-symphorien-de-marmagne,71710,saint-symphorien-de-marmagne-71710
29353,grevilly,71700,grevilly-71700
29354,bosjean,71330,bosjean-71330
29355,la chapelle-sous-brancion,71700,la chapelle-sous-brancion-71700
29356,givry,71640,givry-71640
29357,varenne-saint-germain,71600,varenne-saint-germain-71600
29358,villegaudin,71620,villegaudin-71620
29359,dommartin-lès-cuiseaux,71480,dommartin-lès-cuiseaux-71480
29360,blanzy,71450,blanzy-71450
29361,burgy,71260,burgy-71260
29362,loisy,71290,loisy-71290
29363,ballore,71220,ballore-71220
29364,bonnay,71460,bonnay-71460
29365,montagny-lès-buxy,71390,montagny-lès-buxy-71390
29366,saint-agnan,71160,saint-agnan-71160
29367,saint-maurice-des-champs,71460,saint-maurice-des-champs-71460
29368,tramayes,71520,tramayes-71520
29369,varenne-l'arconce,71110,varenne-l'arconce-71110
29370,farges-lès-chalon,71150,farges-lès-chalon-71150
29371,clessé,71260,clessé-71260
29372,vareilles,71800,vareilles-71800
29373,rancy,71290,rancy-71290
29374,curtil-sous-burnand,71460,curtil-sous-burnand-71460
29375,bourg-le-comte,71110,bourg-le-comte-71110
29376,sainte-foy,71110,sainte-foy-71110
29377,la guiche,71220,la guiche-71220
29378,fleurville,71260,fleurville-71260
29379,charmoy,71710,charmoy-71710
29380,trivy,71520,trivy-71520
29381,saint-igny-de-roche,71170,saint-igny-de-roche-71170
29382,anglure-sous-dun,71170,anglure-sous-dun-71170
29383,saint-marcelin-de-cray,71460,saint-marcelin-de-cray-71460
29384,allériot,71380,allériot-71380
29385,solutré-pouilly,71960,solutré-pouilly-71960
29386,mailly,71340,mailly-71340
29387,remigny,71150,remigny-71150
29388,saint-symphorien-des-bois,71800,saint-symphorien-des-bois-71800
29389,saint-julien-sur-dheune,71210,saint-julien-sur-dheune-71210
29390,céron,71110,céron-71110
29391,perrecy-les-forges,71420,perrecy-les-forges-71420
29392,davayé,71960,davayé-71960
29393,charbonnat,71320,charbonnat-71320
29394,saint-eusèbe,71210,saint-eusèbe-71210
29395,saint-marcel,71380,saint-marcel-71380
29396,diconne,71330,diconne-71330
29397,vitry-en-charollais,71600,vitry-en-charollais-71600
29398,ménetreuil,71470,ménetreuil-71470
29399,la clayette,71800,la clayette-71800
29400,clux,71270,clux-71270
29401,santilly,71460,santilly-71460
29402,saint-mard-de-vaux,71640,saint-mard-de-vaux-71640
29403,brion,71190,brion-71190
29404,mazille,71250,mazille-71250
29405,vire,71260,vire-71260
29406,épervans,71380,épervans-71380
29407,toulon-sur-arroux,71320,toulon-sur-arroux-71320
29408,saint-gengoux-le-national,71460,saint-gengoux-le-national-71460
29409,sainte-hélène,71390,sainte-hélène-71390
29410,morey,71510,morey-71510
29411,buxy,71390,buxy-71390
29412,ciry-le-noble,71420,ciry-le-noble-71420
29413,authumes,71270,authumes-71270
29414,bey,71620,bey-71620
29415,mornay,71220,mornay-71220
29416,saint-loup-géanges,71133,saint-loup-géanges-71133
29417,barizey,71640,barizey-71640
29418,saint-prix,71990,saint-prix-71990
29419,roussillon-en-morvan,71550,roussillon-en-morvan-71550
29420,virey-le-grand,71530,virey-le-grand-71530
29421,uxeau,71130,uxeau-71130
29422,chamilly,71510,chamilly-71510
29423,châtenoy-le-royal,71880,châtenoy-le-royal-71880
29424,vaudebarrier,71120,vaudebarrier-71120
29425,savianges,71460,savianges-71460
29426,paris-l'hôpital,71150,paris-l'hôpital-71150
29427,châteauneuf,71740,châteauneuf-71740
29428,collonge-en-charollais,71460,collonge-en-charollais-71460
29429,sassangy,71390,sassangy-71390
29430,vincelles,71500,vincelles-71500
29431,saint-maurice-en-rivière,71620,saint-maurice-en-rivière-71620
29432,nanton,71240,nanton-71240
29433,saint-léger-du-bois,71360,saint-léger-du-bois-71360
29434,la chapelle-naude,71500,la chapelle-naude-71500
29435,baudrières,71370,baudrières-71370
29436,la chapelle-au-mans,71130,la chapelle-au-mans-71130
29437,autun,71400,autun-71400
29438,curgy,71400,curgy-71400
29439,saint-martin-d'auxy,71390,saint-martin-d'auxy-71390
29440,saint-loup-de-varennes,71240,saint-loup-de-varennes-71240
29441,épinac,71360,épinac-71360
29442,mesvres,71190,mesvres-71190
29443,bourbon-lancy,71140,bourbon-lancy-71140
29444,verdun-sur-le-doubs,71350,verdun-sur-le-doubs-71350
29445,farges-lès-mâcon,71700,farges-lès-mâcon-71700
29446,mervans,71310,mervans-71310
29447,thil-sur-arroux,71190,thil-sur-arroux-71190
29448,saint-gervais-sur-couches,71490,saint-gervais-sur-couches-71490
29449,cussy-en-morvan,71550,cussy-en-morvan-71550
29450,chardonnay,71700,chardonnay-71700
29451,champagnat,71480,champagnat-71480
29452,pouilloux,71230,pouilloux-71230
29453,brienne,71290,brienne-71290
29454,passy,71220,passy-71220
29455,sainte-cécile,71250,sainte-cécile-71250
29456,antully,71400,antully-71400
29457,rigny-sur-arroux,71160,rigny-sur-arroux-71160
29458,maltat,71140,maltat-71140
29459,mont,71140,mont-71140
29460,cruzille,71260,cruzille-71260
29461,malay,71460,malay-71460
29462,boyer,71700,boyer-71700
29463,nouans,72260,nouans-72260
29464,lignières-la-carelle,72610,lignières-la-carelle-72610
29465,saint-jean-de-la-motte,72510,saint-jean-de-la-motte-72510
29466,requeil,72510,requeil-72510
29467,noyen-sur-sarthe,72430,noyen-sur-sarthe-72430
29468,peray,72260,peray-72260
29469,teloché,72220,teloché-72220
29470,valennes,72320,valennes-72320
29471,parigné-le-pôlin,72330,parigné-le-pôlin-72330
29472,montigny,72670,montigny-72670
29473,brette-les-pins,72250,brette-les-pins-72250
29474,villaines-sous-malicorne,72270,villaines-sous-malicorne-72270
29475,assé-le-boisne,72130,assé-le-boisne-72130
29476,la chapelle-huon,72310,la chapelle-huon-72310
29477,rouessé-vassé,72140,rouessé-vassé-72140
29478,pirmil,72430,pirmil-72430
29479,dangeul,72260,dangeul-72260
29480,la milesse,72650,la milesse-72650
29481,saint-denis-d'orques,72350,saint-denis-d'orques-72350
29482,le mans,72000,le mans-72000
29483,souillé,72380,souillé-72380
29484,sillé-le-guillaume,72140,sillé-le-guillaume-72140
29485,clermont-créans,72200,clermont-créans-72200
29486,trangé,72650,trangé-72650
29487,ligron,72270,ligron-72270
29488,panon,72600,panon-72600
29489,chenay,72610,chenay-72610
29490,fay,72550,fay-72550
29491,saint-léonard-des-bois,72590,saint-léonard-des-bois-72590
29492,saint-marceau,72170,saint-marceau-72170
29493,saint-mars-d'outillé,72220,saint-mars-d'outillé-72220
29494,cures,72240,cures-72240
29495,mont-saint-jean,72140,mont-saint-jean-72140
29496,bourg-le-roi,72610,bourg-le-roi-72610
29497,ardenay-sur-mérize,72370,ardenay-sur-mérize-72370
29498,poncé-sur-le-loir,72340,poncé-sur-le-loir-72340
29499,vancé,72310,vancé-72310
29500,doucelles,72170,doucelles-72170
29501,moncé-en-saosnois,72260,moncé-en-saosnois-72260
29502,marçon,72340,marçon-72340
29503,ancinnes,72610,ancinnes-72610
29504,nauvay,72260,nauvay-72260
29505,saint-vincent-du-lorouër,72150,saint-vincent-du-lorouër-72150
29506,gesnes-le-gandelin,72130,gesnes-le-gandelin-72130
29507,saint-paul-le-gaultier,72590,saint-paul-le-gaultier-72590
29508,fatines,72470,fatines-72470
29509,nogent-sur-loir,72500,nogent-sur-loir-72500
29510,berfay,72320,berfay-72320
29511,livet-en-saosnois,72610,livet-en-saosnois-72610
29512,pincé,72300,pincé-72300
29513,chassé,72670,chassé-72670
29514,saint-calez-en-saosnois,72600,saint-calez-en-saosnois-72600
29515,saint-ouen-en-belin,72220,saint-ouen-en-belin-72220
29516,volnay,72440,volnay-72440
29517,mamers,72600,mamers-72600
29518,poillé-sur-vègre,72350,poillé-sur-vègre-72350
29519,bethon,72610,bethon-72610
29520,saint-biez-en-belin,72220,saint-biez-en-belin-72220
29521,mézeray,72270,mézeray-72270
29522,thorée-les-pins,72800,thorée-les-pins-72800
29523,changé,72560,changé-72560
29524,dissé-sous-le-lude,72800,dissé-sous-le-lude-72800
29525,saint-rémy-de-sillé,72140,saint-rémy-de-sillé-72140
29526,saint-christophe-du-jambet,72170,saint-christophe-du-jambet-72170
29527,vallon-sur-gée,72540,vallon-sur-gée-72540
29528,moitron-sur-sarthe,72170,moitron-sur-sarthe-72170
29529,auvers-sous-montfaucon,72540,auvers-sous-montfaucon-72540
29530,chérisay,72610,chérisay-72610
29531,louplande,72210,louplande-72210
29532,saint-cosme-en-vairais,72110,saint-cosme-en-vairais-72110
29533,allonnes,72700,allonnes-72700
29534,beaumont-sur-sarthe,72170,beaumont-sur-sarthe-72170
29535,avèze,72400,avèze-72400
29536,torcé-en-vallée,72110,torcé-en-vallée-72110
29537,yvré-l'évêque,72530,yvré-l'évêque-72530
29538,savigné-sous-le-lude,72800,savigné-sous-le-lude-72800
29539,arthezé,72270,arthezé-72270
29540,contilly,72600,contilly-72600
29541,champrond,72320,champrond-72320
29542,souvigné-sur-sarthe,72300,souvigné-sur-sarthe-72300
29543,marollette,72600,marollette-72600
29544,bousse,72270,bousse-72270
29545,luceau,72500,luceau-72500
29546,saint-rémy-des-monts,72600,saint-rémy-des-monts-72600
29547,parcé-sur-sarthe,72300,parcé-sur-sarthe-72300
29548,boëssé-le-sec,72400,boëssé-le-sec-72400
29549,courcelles-la-forêt,72270,courcelles-la-forêt-72270
29550,joué-en-charnie,72540,joué-en-charnie-72540
29551,oisseau-le-petit,72610,oisseau-le-petit-72610
29552,saint-mars-sous-ballon,72290,saint-mars-sous-ballon-72290
29553,roullée,72670,roullée-72670
29554,beaumont-sur-dême,72340,beaumont-sur-dême-72340
29555,melleray,72320,melleray-72320
29556,prévelles,72110,prévelles-72110
29557,ruillé-sur-loir,72340,ruillé-sur-loir-72340
29558,sablé-sur-sarthe,72300,sablé-sur-sarthe-72300
29559,théligny,72320,théligny-72320
29560,saint-hilaire-le-lierru,72160,saint-hilaire-le-lierru-72160
29561,saint-célerin,72110,saint-célerin-72110
29562,sargé-lès-le-mans,72190,sargé-lès-le-mans-72190
29563,mareil-en-champagne,72540,mareil-en-champagne-72540
29564,beaufay,72110,beaufay-72110
29565,nogent-le-bernard,72110,nogent-le-bernard-72110
29566,saint-gervais-de-vic,72120,saint-gervais-de-vic-72120
29567,lhomme,72340,lhomme-72340
29568,chantenay-villedieu,72430,chantenay-villedieu-72430
29569,saint-saturnin,72650,saint-saturnin-72650
29570,champagne,72470,champagne-72470
29571,maresché,72170,maresché-72170
29572,saint-corneille,72460,saint-corneille-72460
29573,dollon,72390,dollon-72390
29574,chevillé,72350,chevillé-72350
29575,auvers-le-hamon,72300,auvers-le-hamon-72300
29576,sillé-le-philippe,72460,sillé-le-philippe-72460
29577,crissé,72140,crissé-72140
29578,guécélard,72230,guécélard-72230
29579,vaas,72500,vaas-72500
29580,juillé,72170,juillé-72170
29581,souligné-flacé,72210,souligné-flacé-72210
29582,tassé,72430,tassé-72430
29583,saint-rémy-du-val,72600,saint-rémy-du-val-72600
29584,courcebœufs,72290,courcebœufs-72290
29585,chérancé,72170,chérancé-72170
29586,saint-symphorien,72240,saint-symphorien-72240
29587,saint-aubin-de-locquenay,72130,saint-aubin-de-locquenay-72130
29588,louailles,72300,louailles-72300
29589,vouvray-sur-huisne,72160,vouvray-sur-huisne-72160
29590,courtillers,72300,courtillers-72300
29591,la quinte,72550,la quinte-72550
29592,malicorne-sur-sarthe,72270,malicorne-sur-sarthe-72270
29593,rouillon,72700,rouillon-72700
29594,louzes,72670,louzes-72670
29595,viré-en-champagne,72350,viré-en-champagne-72350
29596,parennes,72140,parennes-72140
29597,sainte-osmane,72120,sainte-osmane-72120
29598,blèves,72670,blèves-72670
29599,avoise,72430,avoise-72430
29600,saint-christophe-en-champagne,72540,saint-christophe-en-champagne-72540
29601,pruillé-l'éguillé,72150,pruillé-l'éguillé-72150
29602,écorpain,72120,écorpain-72120
29603,chahaignes,72340,chahaignes-72340
29604,saint-michel-de-chavaignes,72440,saint-michel-de-chavaignes-72440
29605,vouvray-sur-loir,72500,vouvray-sur-loir-72500
29606,fontenay-sur-vègre,72350,fontenay-sur-vègre-72350
29607,saint-germain-d'arcé,72500,saint-germain-d'arcé-72500
29608,sainte-sabine-sur-longève,72380,sainte-sabine-sur-longève-72380
29609,la suze-sur-sarthe,72210,la suze-sur-sarthe-72210
29610,meurcé,72170,meurcé-72170
29611,crosmières,72200,crosmières-72200
29612,courcival,72110,courcival-72110
29613,saint-pierre-de-chevillé,72500,saint-pierre-de-chevillé-72500
29614,saint-maixent,72320,saint-maixent-72320
29615,saosnes,72600,saosnes-72600
29616,ballon,72290,ballon-72290
29617,jauzé,72110,jauzé-72110
29618,sainte-jamme-sur-sarthe,72380,sainte-jamme-sur-sarthe-72380
29619,grandchamp,72610,grandchamp-72610
29620,saint-pierre-des-bois,72430,saint-pierre-des-bois-72430
29621,parigné-l'évêque,72250,parigné-l'évêque-72250
29622,sougé-le-ganelon,72130,sougé-le-ganelon-72130
29623,vernie,72170,vernie-72170
29624,chenu,72500,chenu-72500
29625,dehault,72400,dehault-72400
29626,courgenard,72320,courgenard-72320
29627,notre-dame-du-pé,72300,notre-dame-du-pé-72300
29628,lavaré,72390,lavaré-72390
29629,montmirail,72320,montmirail-72320
29630,saint-gervais-en-belin,72220,saint-gervais-en-belin-72220
29631,coulans-sur-gée,72550,coulans-sur-gée-72550
29632,chemiré-en-charnie,72540,chemiré-en-charnie-72540
29633,le breil-sur-mérize,72370,le breil-sur-mérize-72370
29634,duneau,72160,duneau-72160
29635,teillé,72290,teillé-72290
29636,piacé,72170,piacé-72170
29637,la chartre-sur-le-loir,72340,la chartre-sur-le-loir-72340
29638,asnières-sur-vègre,72430,asnières-sur-vègre-72430
29639,coulongé,72800,coulongé-72800
29640,yvré-le-pôlin,72330,yvré-le-pôlin-72330
29641,souligné-sous-ballon,72290,souligné-sous-ballon-72290
29642,château-l'hermitage,72510,château-l'hermitage-72510
29643,moncé-en-belin,72230,moncé-en-belin-72230
29644,verneil-le-chétif,72360,verneil-le-chétif-72360
29645,connerré,72160,connerré-72160
29646,saint-calais,72120,saint-calais-72120
29647,marigné-laillé,72220,marigné-laillé-72220
29648,marolles-lès-saint-calais,72120,marolles-lès-saint-calais-72120
29649,la fontaine-saint-martin,72330,la fontaine-saint-martin-72330
29650,avesnes-en-saosnois,72260,avesnes-en-saosnois-72260
29651,coulaines,72190,coulaines-72190
29652,lucé-sous-ballon,72290,lucé-sous-ballon-72290
29653,sarcé,72360,sarcé-72360
29654,longnes,72540,longnes-72540
29655,surfonds,72370,surfonds-72370
29656,la chapelle-saint-aubin,72650,la chapelle-saint-aubin-72650
29657,loué,72540,loué-72540
29658,montbizot,72380,montbizot-72380
29659,congé-sur-orne,72290,congé-sur-orne-72290
29660,cré,72200,cré-72200
29661,bérus,72610,bérus-72610
29662,saint-aubin-des-coudrais,72400,saint-aubin-des-coudrais-72400
29663,rouessé-fontaine,72610,rouessé-fontaine-72610
29664,brûlon,72350,brûlon-72350
29665,moulins-le-carbonnel,72130,moulins-le-carbonnel-72130
29666,la chapelle-gaugain,72310,la chapelle-gaugain-72310
29667,saint-germain-sur-sarthe,72130,saint-germain-sur-sarthe-72130
29668,vezot,72600,vezot-72600
29669,voivres-lès-le-mans,72210,voivres-lès-le-mans-72210
29670,aigne,72650,aigne-72650
29671,roézé-sur-sarthe,72210,roézé-sur-sarthe-72210
29672,lavenay,72310,lavenay-72310
29673,rouperroux-le-coquet,72110,rouperroux-le-coquet-72110
29674,oizé,72330,oizé-72330
29675,dissay-sous-courcillon,72500,dissay-sous-courcillon-72500
29676,maisoncelles,72440,maisoncelles-72440
29677,fercé-sur-sarthe,72430,fercé-sur-sarthe-72430
29678,lavernat,72500,lavernat-72500
29679,le luart,72390,le luart-72390
29680,luché-pringé,72800,luché-pringé-72800
29681,saint-vincent-des-prés,72600,saint-vincent-des-prés-72600
29682,douillet,72130,douillet-72130
29683,montreuil-le-henri,72150,montreuil-le-henri-72150
29684,flée,72500,flée-72500
29685,pruillé-le-chétif,72700,pruillé-le-chétif-72700
29686,la bosse,72400,la bosse-72400
29687,saint-ouen-en-champagne,72350,saint-ouen-en-champagne-72350
29688,saint-georges-du-rosay,72110,saint-georges-du-rosay-72110
29689,laigné-en-belin,72220,laigné-en-belin-72220
29690,marolles-les-braults,72260,marolles-les-braults-72260
29691,saint-paterne,72610,saint-paterne-72610
29692,château-du-loir,72500,château-du-loir-72500
29693,saint-jean-du-bois,72430,saint-jean-du-bois-72430
29694,neuvillalais,72240,neuvillalais-72240
29695,champfleur,72610,champfleur-72610
29696,le chevain,72610,le chevain-72610
29697,commerveil,72600,commerveil-72600
29698,bernay-en-champagne,72240,bernay-en-champagne-72240
29699,montreuil-le-chétif,72130,montreuil-le-chétif-72130
29700,étival-lès-le-mans,72700,étival-lès-le-mans-72700
29701,sceaux-sur-huisne,72160,sceaux-sur-huisne-72160
29702,pezé-le-robert,72140,pezé-le-robert-72140
29703,saint-aignan,72110,saint-aignan-72110
29704,saint-rigomer-des-bois,72610,saint-rigomer-des-bois-72610
29705,saint-martin-des-monts,72400,saint-martin-des-monts-72400
29706,mulsanne,72230,mulsanne-72230
29707,épineu-le-chevreuil,72540,épineu-le-chevreuil-72540
29708,terrehault,72110,terrehault-72110
29709,ruillé-en-champagne,72240,ruillé-en-champagne-72240
29710,saint-jean-des-échelles,72320,saint-jean-des-échelles-72320
29711,courgains,72260,courgains-72260
29712,semur-en-vallon,72390,semur-en-vallon-72390
29713,thoiré-sous-contensor,72610,thoiré-sous-contensor-72610
29714,pizieux,72600,pizieux-72600
29715,saint-denis-des-coudrais,72110,saint-denis-des-coudrais-72110
29716,vivoin,72170,vivoin-72170
29717,beillé,72160,beillé-72160
29718,la ferté-bernard,72400,la ferté-bernard-72400
